SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,Player
22023,201939,0022300560,"JAN 15, 2024",GSW @ MEM,L,33,11,20,0.55,3,9,0.333,1,1,1.0,1,3,4,8,2,1,5,4,26,-2,1,Stephen Curry
22023,201939,0022300536,"JAN 12, 2024",GSW @ CHI,W,35,8,24,0.333,6,15,0.4,5,5,1.0,0,5,5,9,1,0,1,1,27,5,1,Stephen Curry
22023,201939,0022300525,"JAN 10, 2024",GSW vs. NOP,L,25,4,13,0.308,3,8,0.375,4,4,1.0,0,1,1,6,1,0,3,0,15,-4,1,Stephen Curry
22023,201939,0022300504,"JAN 07, 2024",GSW vs. TOR,L,30,2,14,0.143,0,9,0.0,5,5,1.0,0,1,1,6,0,0,2,3,9,-17,1,Stephen Curry
22023,201939,0022300490,"JAN 05, 2024",GSW vs. DET,W,31,7,19,0.368,4,12,0.333,8,9,0.889,0,6,6,4,1,1,4,0,26,0,1,Stephen Curry
22023,201939,0022300478,"JAN 04, 2024",GSW vs. DEN,L,35,11,23,0.478,5,12,0.417,3,3,1.0,0,4,4,6,1,1,2,1,30,-1,1,Stephen Curry
22023,201939,0022300463,"JAN 02, 2024",GSW vs. ORL,W,35,12,20,0.6,4,9,0.444,8,11,0.727,1,1,2,6,4,1,2,4,36,12,1,Stephen Curry
22023,201939,0022300444,"DEC 30, 2023",GSW vs. DAL,L,35,9,25,0.36,6,15,0.4,1,1,1.0,0,2,2,7,1,0,3,3,25,-6,1,Stephen Curry
22023,201939,0022300426,"DEC 28, 2023",GSW vs. MIA,L,32,3,15,0.2,2,8,0.25,5,6,0.833,0,4,4,5,2,1,1,1,13,-14,1,Stephen Curry
22023,201939,0022300402,"DEC 25, 2023",GSW @ DEN,L,34,7,21,0.333,3,13,0.231,1,1,1.0,1,1,2,4,1,1,3,4,18,-26,1,Stephen Curry
22023,201939,0022300399,"DEC 23, 2023",GSW vs. POR,W,30,11,18,0.611,2,7,0.286,3,3,1.0,0,3,3,2,0,0,1,1,27,4,1,Stephen Curry
22023,201939,0022300386,"DEC 22, 2023",GSW vs. WAS,W,27,9,18,0.5,8,13,0.615,4,5,0.8,0,4,4,7,0,1,2,0,30,-1,1,Stephen Curry
22023,201939,0022300362,"DEC 19, 2023",GSW vs. BOS,W,38,11,21,0.524,6,11,0.545,5,5,1.0,0,3,3,6,0,0,4,5,33,8,1,Stephen Curry
22023,201939,0022300348,"DEC 17, 2023",GSW @ POR,W,31,2,12,0.167,0,8,0.0,3,4,0.75,0,2,2,8,1,1,4,1,7,14,1,Stephen Curry
22023,201939,0022300339,"DEC 16, 2023",GSW vs. BKN,W,35,14,22,0.636,6,8,0.75,3,3,1.0,0,3,3,1,0,3,3,1,37,7,1,Stephen Curry
22023,201939,0022300325,"DEC 14, 2023",GSW @ LAC,L,34,5,17,0.294,3,13,0.231,4,4,1.0,0,4,4,4,0,0,1,3,17,-3,1,Stephen Curry
22023,201939,0022300308,"DEC 12, 2023",GSW @ PHX,L,32,8,24,0.333,4,15,0.267,4,4,1.0,0,5,5,4,3,0,1,2,24,-15,1,Stephen Curry
22023,201939,0022301222,"DEC 08, 2023",GSW @ OKC,L,40,10,20,0.5,6,12,0.5,8,8,1.0,0,6,6,3,1,0,3,0,34,-5,1,Stephen Curry
22023,201939,0022301214,"DEC 06, 2023",GSW vs. POR,W,34,8,18,0.444,5,13,0.385,10,11,0.909,0,5,5,1,0,0,4,2,31,4,1,Stephen Curry
22023,201939,0022300280,"DEC 02, 2023",GSW @ LAC,L,37,7,18,0.389,4,9,0.444,4,4,1.0,1,3,4,11,0,0,2,0,22,2,1,Stephen Curry
22023,201939,0022300273,"NOV 30, 2023",GSW vs. LAC,W,33,8,15,0.533,3,9,0.333,7,9,0.778,0,7,7,8,1,1,2,2,26,-4,1,Stephen Curry
22023,201939,0022300060,"NOV 28, 2023",GSW @ SAC,L,37,8,20,0.4,4,12,0.333,9,9,1.0,3,7,10,6,0,1,5,5,29,7,1,Stephen Curry
22023,201939,0022300051,"NOV 24, 2023",GSW vs. SAS,W,35,11,20,0.55,7,14,0.5,6,6,1.0,0,3,3,6,1,0,6,2,35,4,1,Stephen Curry
22023,201939,0022300236,"NOV 22, 2023",GSW @ PHX,L,28,6,15,0.4,1,8,0.125,3,3,1.0,0,3,3,6,0,0,2,2,16,-17,1,Stephen Curry
22023,201939,0022300224,"NOV 20, 2023",GSW vs. HOU,W,35,8,14,0.571,5,9,0.556,11,12,0.917,0,5,5,1,0,0,4,2,32,-3,1,Stephen Curry
22023,201939,0022300207,"NOV 18, 2023",GSW vs. OKC,L,40,8,21,0.381,5,11,0.455,4,4,1.0,0,7,7,3,0,0,2,2,25,0,1,Stephen Curry
22023,201939,0022300186,"NOV 12, 2023",GSW vs. MIN,L,36,11,25,0.44,5,13,0.385,11,12,0.917,1,4,5,3,1,0,5,2,38,-4,1,Stephen Curry
22023,201939,0022300176,"NOV 11, 2023",GSW vs. CLE,L,33,9,24,0.375,4,14,0.286,8,8,1.0,1,2,3,2,1,1,4,1,30,-8,1,Stephen Curry
22023,201939,0022300169,"NOV 08, 2023",GSW @ DEN,L,34,6,17,0.353,6,13,0.462,5,5,1.0,1,4,5,4,1,0,3,2,23,-10,1,Stephen Curry
22023,201939,0022300145,"NOV 06, 2023",GSW @ DET,W,33,12,26,0.462,7,17,0.412,3,4,0.75,0,2,2,4,0,0,3,1,34,17,1,Stephen Curry
22023,201939,0022300142,"NOV 05, 2023",GSW @ CLE,L,31,8,16,0.5,7,11,0.636,5,6,0.833,0,2,2,4,1,0,6,0,28,-6,1,Stephen Curry
22023,201939,0022300005,"NOV 03, 2023",GSW @ OKC,W,31,9,15,0.6,5,10,0.5,7,7,1.0,3,5,8,7,2,0,3,1,30,5,1,Stephen Curry
22023,201939,0022300126,"NOV 01, 2023",GSW vs. SAC,W,32,7,15,0.467,4,10,0.4,3,3,1.0,1,4,5,3,0,0,7,3,21,-6,1,Stephen Curry
22023,201939,0022300108,"OCT 30, 2023",GSW @ NOP,W,30,15,22,0.682,7,13,0.538,5,7,0.714,0,5,5,5,2,0,3,1,42,13,1,Stephen Curry
22023,201939,0022300096,"OCT 29, 2023",GSW @ HOU,W,31,6,16,0.375,6,14,0.429,6,6,1.0,1,6,7,6,0,1,1,1,24,-2,1,Stephen Curry
22023,201939,0022300087,"OCT 27, 2023",GSW @ SAC,W,35,14,19,0.737,7,10,0.7,6,6,1.0,1,3,4,4,2,0,4,0,41,10,1,Stephen Curry
22023,201939,0022300062,"OCT 24, 2023",GSW vs. PHX,L,31,8,20,0.4,4,14,0.286,7,7,1.0,1,4,5,1,1,0,2,5,27,-9,1,Stephen Curry
22023,201142,0022301194,"APR 14, 2024",PHX @ MIN,W,38,6,14,0.429,1,3,0.333,2,2,1.0,2,2,4,1,2,1,4,3,15,30,1,Kevin Durant
22023,201142,0022301185,"APR 12, 2024",PHX @ SAC,W,42,11,20,0.55,3,7,0.429,3,3,1.0,1,4,5,3,0,0,3,2,28,-4,1,Kevin Durant
22023,201142,0022301165,"APR 10, 2024",PHX @ LAC,W,37,10,21,0.476,2,9,0.222,2,2,1.0,0,9,9,3,1,2,4,0,24,8,1,Kevin Durant
22023,201142,0022301156,"APR 09, 2024",PHX vs. LAC,L,40,8,22,0.364,2,5,0.4,3,5,0.6,0,2,2,2,2,0,1,2,21,-14,1,Kevin Durant
22023,201142,0022301138,"APR 07, 2024",PHX vs. NOP,L,38,8,22,0.364,3,8,0.375,4,4,1.0,0,4,4,6,0,0,0,1,23,-12,1,Kevin Durant
22023,201142,0022301125,"APR 05, 2024",PHX vs. MIN,W,35,9,14,0.643,1,4,0.25,3,3,1.0,1,5,6,6,1,0,1,4,22,22,1,Kevin Durant
22023,201142,0022301110,"APR 03, 2024",PHX vs. CLE,W,36,13,23,0.565,3,7,0.429,3,4,0.75,0,6,6,7,1,0,4,2,32,11,1,Kevin Durant
22023,201142,0022301092,"APR 01, 2024",PHX @ NOP,W,41,7,19,0.368,3,11,0.273,3,3,1.0,1,6,7,3,2,0,3,2,20,13,1,Kevin Durant
22023,201142,0022301069,"MAR 29, 2024",PHX @ OKC,L,31,10,17,0.588,4,7,0.571,2,3,0.667,0,6,6,1,1,1,3,2,26,-15,1,Kevin Durant
22023,201142,0022301059,"MAR 27, 2024",PHX @ DEN,W,38,12,20,0.6,3,4,0.75,3,3,1.0,2,11,13,3,0,5,8,1,30,11,1,Kevin Durant
22023,201142,0022301039,"MAR 25, 2024",PHX @ SAS,L,36,12,17,0.706,4,6,0.667,1,2,0.5,0,8,8,6,1,0,3,2,29,5,1,Kevin Durant
22023,201142,0022301025,"MAR 23, 2024",PHX @ SAS,W,31,12,16,0.75,1,2,0.5,0,0,0.0,0,4,4,4,3,0,0,0,25,31,1,Kevin Durant
22023,201142,0022301010,"MAR 21, 2024",PHX vs. ATL,W,37,5,15,0.333,2,8,0.25,7,7,1.0,1,3,4,2,0,3,5,1,19,0,1,Kevin Durant
22023,201142,0022301002,"MAR 20, 2024",PHX vs. PHI,W,36,10,18,0.556,2,6,0.333,0,0,0.0,0,8,8,4,0,3,4,1,22,1,1,Kevin Durant
22023,201142,0022300976,"MAR 17, 2024",PHX @ MIL,L,41,4,10,0.4,1,3,0.333,2,2,1.0,1,8,9,4,3,2,1,3,11,-11,1,Kevin Durant
22023,201142,0022300961,"MAR 15, 2024",PHX @ CHA,W,38,5,15,0.333,1,6,0.167,2,2,1.0,0,8,8,5,1,0,3,1,13,-2,1,Kevin Durant
22023,201142,0022300955,"MAR 14, 2024",PHX @ BOS,L,34,9,19,0.474,1,3,0.333,1,2,0.5,0,3,3,1,0,1,3,1,20,-17,1,Kevin Durant
22023,201142,0022300934,"MAR 11, 2024",PHX @ CLE,W,39,14,26,0.538,5,10,0.5,4,5,0.8,0,8,8,6,1,0,3,2,37,13,1,Kevin Durant
22023,201142,0022300920,"MAR 09, 2024",PHX vs. BOS,L,37,18,26,0.692,4,7,0.571,5,7,0.714,1,9,10,6,1,0,6,2,45,-1,1,Kevin Durant
22023,201142,0022300905,"MAR 07, 2024",PHX vs. TOR,W,35,11,19,0.579,2,5,0.4,11,12,0.917,0,3,3,1,1,0,4,1,35,8,1,Kevin Durant
22023,201142,0022300893,"MAR 05, 2024",PHX @ DEN,W,44,14,34,0.412,3,8,0.375,4,5,0.8,0,8,8,5,0,2,2,1,35,14,1,Kevin Durant
22023,201142,0022300878,"MAR 03, 2024",PHX vs. OKC,L,36,6,15,0.4,2,4,0.5,6,6,1.0,0,4,4,3,1,1,5,2,20,-9,1,Kevin Durant
22023,201142,0022300870,"MAR 02, 2024",PHX vs. HOU,L,39,12,19,0.632,1,4,0.25,5,8,0.625,2,7,9,2,0,3,6,1,30,-5,1,Kevin Durant
22023,201142,0022300854,"FEB 29, 2024",PHX vs. HOU,W,40,8,19,0.421,1,3,0.333,7,10,0.7,2,5,7,6,0,0,3,1,24,2,1,Kevin Durant
22023,201142,0022300818,"FEB 25, 2024",PHX vs. LAL,W,39,7,20,0.35,2,8,0.25,6,6,1.0,1,4,5,7,0,2,3,2,22,2,1,Kevin Durant
22023,201142,0022300806,"FEB 23, 2024",PHX @ HOU,L,38,10,22,0.455,1,7,0.143,7,10,0.7,0,11,11,8,1,2,2,3,28,5,1,Kevin Durant
22023,201142,0022300796,"FEB 22, 2024",PHX @ DAL,L,40,9,22,0.409,2,8,0.25,3,5,0.6,0,6,6,1,1,1,5,3,23,-4,1,Kevin Durant
22023,201142,0022300787,"FEB 14, 2024",PHX vs. DET,W,30,8,13,0.615,1,3,0.333,8,8,1.0,1,5,6,6,1,2,5,2,25,23,1,Kevin Durant
22023,201142,0022300774,"FEB 13, 2024",PHX vs. SAC,W,38,11,17,0.647,2,5,0.4,4,6,0.667,2,9,11,4,1,0,3,2,28,8,1,Kevin Durant
22023,201142,0022300757,"FEB 10, 2024",PHX @ GSW,L,39,10,25,0.4,2,8,0.25,2,2,1.0,1,9,10,7,1,2,6,0,24,0,1,Kevin Durant
22023,201142,0022300739,"FEB 08, 2024",PHX vs. UTA,W,35,14,23,0.609,2,6,0.333,1,1,1.0,0,8,8,7,3,2,3,1,31,17,1,Kevin Durant
22023,201142,0022300725,"FEB 06, 2024",PHX vs. MIL,W,39,11,21,0.524,1,5,0.2,5,7,0.714,0,10,10,1,1,2,5,3,28,8,1,Kevin Durant
22023,201142,0022300705,"FEB 04, 2024",PHX @ WAS,W,26,7,9,0.778,3,3,1.0,1,2,0.5,0,4,4,3,2,1,1,0,18,18,1,Kevin Durant
22023,201142,0022300690,"FEB 02, 2024",PHX @ ATL,L,38,14,24,0.583,5,9,0.556,2,2,1.0,1,7,8,8,2,1,4,3,35,-1,1,Kevin Durant
22023,201142,0022300677,"JAN 31, 2024",PHX @ BKN,W,38,10,16,0.625,2,6,0.333,11,12,0.917,0,5,5,8,0,2,3,1,33,20,1,Kevin Durant
22023,201142,0022300661,"JAN 29, 2024",PHX @ MIA,W,42,8,15,0.533,2,5,0.4,2,2,1.0,2,6,8,7,1,2,1,0,20,6,1,Kevin Durant
22023,201142,0022300655,"JAN 28, 2024",PHX @ ORL,L,37,7,12,0.583,1,3,0.333,0,0,0.0,0,4,4,5,0,1,7,3,15,-25,1,Kevin Durant
22023,201142,0022300636,"JAN 26, 2024",PHX @ IND,L,39,9,15,0.6,2,4,0.5,0,0,0.0,1,6,7,6,1,1,2,1,20,-9,1,Kevin Durant
22023,201142,0022300625,"JAN 24, 2024",PHX @ DAL,W,38,4,10,0.4,0,4,0.0,4,7,0.571,0,10,10,7,1,2,1,4,12,19,1,Kevin Durant
22023,201142,0022300612,"JAN 22, 2024",PHX vs. CHI,W,41,16,32,0.5,6,15,0.4,5,6,0.833,1,5,6,8,1,2,1,2,43,3,1,Kevin Durant
22023,201142,0022300604,"JAN 21, 2024",PHX vs. IND,W,40,18,25,0.72,4,7,0.571,0,0,0.0,1,8,9,2,0,3,2,4,40,7,1,Kevin Durant
22023,201142,0022300588,"JAN 19, 2024",PHX @ NOP,W,35,11,19,0.579,3,8,0.375,1,1,1.0,1,4,5,2,2,2,1,1,26,25,1,Kevin Durant
22023,201142,0022300567,"JAN 16, 2024",PHX vs. SAC,W,39,7,16,0.438,4,8,0.5,9,9,1.0,1,4,5,4,0,2,7,3,27,-4,1,Kevin Durant
22023,201142,0022300554,"JAN 14, 2024",PHX @ POR,W,38,8,16,0.5,2,5,0.4,3,3,1.0,1,4,5,6,0,0,3,4,21,0,1,Kevin Durant
22023,201142,0022300531,"JAN 11, 2024",PHX @ LAL,W,32,7,12,0.583,2,5,0.4,2,2,1.0,0,5,5,5,3,1,1,0,18,15,1,Kevin Durant
22023,201142,0022300511,"JAN 08, 2024",PHX @ LAC,L,35,10,17,0.588,3,6,0.5,7,8,0.875,0,7,7,2,0,1,3,2,30,-14,1,Kevin Durant
22023,201142,0022300503,"JAN 07, 2024",PHX vs. MEM,L,36,11,23,0.478,0,1,0.0,1,1,1.0,2,8,10,5,0,1,1,1,23,-7,1,Kevin Durant
22023,201142,0022300450,"DEC 31, 2023",PHX vs. ORL,W,39,12,21,0.571,2,5,0.4,5,5,1.0,0,5,5,5,3,1,0,1,31,9,1,Kevin Durant
22023,201142,0022300436,"DEC 29, 2023",PHX vs. CHA,W,39,8,11,0.727,3,3,1.0,2,2,1.0,1,3,4,11,1,3,1,2,21,10,1,Kevin Durant
22023,201142,0022300418,"DEC 27, 2023",PHX @ HOU,W,41,9,16,0.563,3,7,0.429,6,8,0.75,0,10,10,16,2,1,3,2,27,17,1,Kevin Durant
22023,201142,0022300405,"DEC 25, 2023",PHX vs. DAL,L,43,4,11,0.364,1,3,0.333,7,7,1.0,1,7,8,7,0,1,6,2,16,-5,1,Kevin Durant
22023,201142,0022300387,"DEC 22, 2023",PHX @ SAC,L,34,9,14,0.643,2,3,0.667,8,9,0.889,0,7,7,2,1,0,7,0,28,-14,1,Kevin Durant
22023,201142,0022300363,"DEC 19, 2023",PHX @ POR,L,38,16,28,0.571,1,3,0.333,7,8,0.875,0,4,4,5,2,0,5,1,40,8,1,Kevin Durant
22023,201142,0022300347,"DEC 17, 2023",PHX vs. WAS,W,35,11,24,0.458,0,2,0.0,6,9,0.667,3,2,5,5,1,1,2,1,28,-2,1,Kevin Durant
22023,201142,0022300333,"DEC 15, 2023",PHX vs. NYK,L,36,10,21,0.476,4,9,0.444,5,7,0.714,0,3,3,6,0,0,0,1,29,-7,1,Kevin Durant
22023,201142,0022300317,"DEC 13, 2023",PHX vs. BKN,L,38,9,18,0.5,1,5,0.2,8,10,0.8,1,5,6,4,1,2,2,3,27,0,1,Kevin Durant
22023,201142,0022301203,"DEC 05, 2023",PHX @ LAL,L,39,12,17,0.706,4,7,0.571,3,4,0.75,0,7,7,4,0,1,5,5,31,6,1,Kevin Durant
22023,201142,0022300288,"DEC 02, 2023",PHX vs. MEM,W,33,10,14,0.714,2,3,0.667,5,7,0.714,0,2,2,5,1,1,2,1,27,8,1,Kevin Durant
22023,201142,0022300279,"DEC 01, 2023",PHX vs. DEN,L,36,8,25,0.32,1,3,0.333,13,13,1.0,0,4,4,11,1,3,1,2,30,-6,1,Kevin Durant
22023,201142,0022300260,"NOV 29, 2023",PHX @ TOR,L,36,11,30,0.367,2,8,0.25,6,6,1.0,0,4,4,6,1,0,1,1,30,-1,1,Kevin Durant
22023,201142,0022300236,"NOV 22, 2023",PHX vs. GSW,W,34,7,14,0.5,3,4,0.75,15,15,1.0,0,8,8,2,0,2,6,2,32,5,1,Kevin Durant
22023,201142,0022300041,"NOV 21, 2023",PHX vs. POR,W,37,13,21,0.619,2,2,1.0,3,3,1.0,0,4,4,9,0,1,3,4,31,20,1,Kevin Durant
22023,201142,0022300214,"NOV 19, 2023",PHX @ UTA,W,46,14,27,0.519,4,9,0.444,7,7,1.0,0,8,8,10,2,2,7,2,39,4,1,Kevin Durant
22023,201142,0022300035,"NOV 17, 2023",PHX @ UTA,W,33,15,22,0.682,6,8,0.75,2,2,1.0,0,9,9,9,0,0,1,1,38,-8,1,Kevin Durant
22023,201142,0022300197,"NOV 15, 2023",PHX vs. MIN,W,35,11,15,0.733,2,2,1.0,7,7,1.0,0,6,6,6,0,1,2,3,31,27,1,Kevin Durant
22023,201142,0022300185,"NOV 12, 2023",PHX vs. OKC,L,36,7,18,0.389,3,5,0.6,11,11,1.0,0,9,9,4,1,2,3,1,28,-13,1,Kevin Durant
22023,201142,0022300015,"NOV 10, 2023",PHX vs. LAL,L,39,13,27,0.481,4,6,0.667,8,10,0.8,1,8,9,5,0,0,4,4,38,8,1,Kevin Durant
22023,201142,0022300162,"NOV 08, 2023",PHX @ CHI,W,42,7,16,0.438,2,5,0.4,9,9,1.0,1,6,7,9,2,1,6,2,25,5,1,Kevin Durant
22023,201142,0022300140,"NOV 05, 2023",PHX @ DET,W,35,14,27,0.519,1,3,0.333,12,12,1.0,0,4,4,5,1,2,3,1,41,7,1,Kevin Durant
22023,201142,0022300132,"NOV 04, 2023",PHX @ PHI,L,36,9,20,0.45,1,4,0.25,12,14,0.857,1,7,8,3,1,2,5,1,31,-13,1,Kevin Durant
22023,201142,0022300131,"NOV 02, 2023",PHX vs. SAS,L,37,10,15,0.667,3,5,0.6,5,9,0.556,0,6,6,1,0,2,3,3,28,-17,1,Kevin Durant
22023,201142,0022300113,"OCT 31, 2023",PHX vs. SAS,L,37,12,19,0.632,1,3,0.333,1,2,0.5,0,2,2,7,2,0,5,0,26,3,1,Kevin Durant
22023,201142,0022300094,"OCT 28, 2023",PHX vs. UTA,W,29,8,11,0.727,1,4,0.25,9,9,1.0,0,4,4,7,1,1,2,1,26,30,1,Kevin Durant
22023,201142,0022300076,"OCT 26, 2023",PHX @ LAL,L,39,14,28,0.5,1,5,0.2,10,13,0.769,0,11,11,2,1,1,8,2,39,18,1,Kevin Durant
22023,201142,0022300062,"OCT 24, 2023",PHX @ GSW,W,37,7,22,0.318,1,2,0.5,3,5,0.6,2,9,11,3,0,1,2,1,18,0,1,Kevin Durant
22023,203076,0022301195,"APR 14, 2024",LAL @ NOP,W,33,13,17,0.765,0,1,0.0,4,4,1.0,4,7,11,3,2,0,3,4,30,15,1,Anthony Davis
22023,203076,0022301177,"APR 12, 2024",LAL @ MEM,W,43,11,22,0.5,1,6,0.167,13,17,0.765,4,10,14,5,1,2,4,2,36,2,1,Anthony Davis
22023,203076,0022301143,"APR 07, 2024",LAL vs. MIN,L,12,2,6,0.333,0,0,0.0,0,0,0.0,3,1,4,3,2,0,1,2,4,4,1,Anthony Davis
22023,203076,0022301127,"APR 06, 2024",LAL vs. CLE,W,36,7,11,0.636,1,1,1.0,7,9,0.778,4,9,13,4,3,6,0,2,22,8,1,Anthony Davis
22023,203076,0022301103,"APR 03, 2024",LAL @ WAS,W,38,10,17,0.588,0,1,0.0,15,15,1.0,3,15,18,1,2,3,2,1,35,29,1,Anthony Davis
22023,203076,0022301094,"APR 02, 2024",LAL @ TOR,W,28,10,20,0.5,0,4,0.0,1,4,0.25,2,10,12,1,0,0,5,3,21,14,1,Anthony Davis
22023,203076,0022301078,"MAR 31, 2024",LAL @ BKN,W,35,9,12,0.75,1,3,0.333,5,6,0.833,1,13,14,0,0,3,4,3,24,18,1,Anthony Davis
22023,203076,0022301063,"MAR 29, 2024",LAL @ IND,L,38,9,17,0.529,0,1,0.0,6,7,0.857,4,11,15,3,0,0,3,0,24,-12,1,Anthony Davis
22023,203076,0022301045,"MAR 26, 2024",LAL @ MIL,W,52,12,31,0.387,3,8,0.375,7,7,1.0,7,16,23,2,2,4,4,1,34,1,1,Anthony Davis
22023,203076,0022301032,"MAR 24, 2024",LAL vs. IND,W,40,15,21,0.714,1,2,0.5,5,5,1.0,3,13,16,3,2,1,2,4,36,11,1,Anthony Davis
22023,203076,0022301018,"MAR 22, 2024",LAL vs. PHI,W,40,10,16,0.625,1,2,0.5,2,4,0.5,7,12,19,4,0,4,3,4,23,4,1,Anthony Davis
22023,203076,0022300990,"MAR 18, 2024",LAL vs. ATL,W,31,10,14,0.714,1,2,0.5,1,2,0.5,1,14,15,6,2,1,2,2,22,28,1,Anthony Davis
22023,203076,0022300973,"MAR 16, 2024",LAL vs. GSW,L,12,3,6,0.5,0,0,0.0,2,2,1.0,1,3,4,2,1,1,0,0,8,6,1,Anthony Davis
22023,203076,0022300954,"MAR 13, 2024",LAL @ SAC,L,41,7,18,0.389,1,2,0.5,7,8,0.875,3,7,10,3,1,1,2,1,22,-8,1,Anthony Davis
22023,203076,0022300932,"MAR 10, 2024",LAL vs. MIN,W,39,9,17,0.529,0,0,0.0,9,13,0.692,10,15,25,5,7,3,3,2,27,15,1,Anthony Davis
22023,203076,0022300915,"MAR 08, 2024",LAL vs. MIL,W,41,10,21,0.476,0,1,0.0,2,2,1.0,1,12,13,5,0,3,0,3,22,-3,1,Anthony Davis
22023,203076,0022300901,"MAR 06, 2024",LAL vs. SAC,L,34,5,13,0.385,0,1,0.0,4,5,0.8,1,10,11,3,0,1,2,4,14,-6,1,Anthony Davis
22023,203076,0022300884,"MAR 04, 2024",LAL vs. OKC,W,30,7,12,0.583,0,0,0.0,10,11,0.909,4,8,12,4,1,3,2,1,24,10,1,Anthony Davis
22023,203076,0022300869,"MAR 02, 2024",LAL vs. DEN,L,39,7,13,0.538,0,0,0.0,3,4,0.75,2,9,11,2,0,3,0,3,17,-11,1,Anthony Davis
22023,203076,0022300856,"FEB 29, 2024",LAL vs. WAS,W,41,14,22,0.636,0,0,0.0,12,13,0.923,3,12,15,4,1,3,1,2,40,6,1,Anthony Davis
22023,203076,0022300848,"FEB 28, 2024",LAL @ LAC,W,36,8,15,0.533,0,2,0.0,4,5,0.8,3,9,12,2,2,3,2,2,20,-4,1,Anthony Davis
22023,203076,0022300818,"FEB 25, 2024",LAL @ PHX,L,42,11,17,0.647,0,0,0.0,0,0,0.0,2,12,14,0,3,2,3,3,22,-2,1,Anthony Davis
22023,203076,0022300813,"FEB 23, 2024",LAL vs. SAS,W,29,10,14,0.714,0,1,0.0,8,10,0.8,5,8,13,0,1,0,1,2,28,10,1,Anthony Davis
22023,203076,0022300802,"FEB 22, 2024",LAL @ GSW,L,33,11,19,0.579,0,2,0.0,5,6,0.833,3,12,15,1,0,3,3,3,27,-16,1,Anthony Davis
22023,203076,0022300788,"FEB 14, 2024",LAL @ UTA,W,38,13,25,0.52,1,3,0.333,10,13,0.769,3,12,15,1,0,2,2,0,37,24,1,Anthony Davis
22023,203076,0022300776,"FEB 13, 2024",LAL vs. DET,W,28,6,12,0.5,1,3,0.333,7,7,1.0,3,11,14,4,0,6,1,1,20,12,1,Anthony Davis
22023,203076,0022300747,"FEB 09, 2024",LAL vs. NOP,W,29,7,11,0.636,0,1,0.0,6,7,0.857,0,6,6,6,1,1,3,4,20,0,1,Anthony Davis
22023,203076,0022300740,"FEB 08, 2024",LAL vs. DEN,L,38,14,27,0.519,0,3,0.0,4,6,0.667,1,8,9,3,3,4,1,0,32,-11,1,Anthony Davis
22023,203076,0022300713,"FEB 05, 2024",LAL @ CHA,W,37,12,16,0.75,0,2,0.0,2,2,1.0,3,12,15,11,0,3,2,1,26,16,1,Anthony Davis
22023,203076,0022300701,"FEB 03, 2024",LAL @ NYK,W,36,4,12,0.333,0,1,0.0,4,4,1.0,2,16,18,5,1,4,0,2,12,6,1,Anthony Davis
22023,203076,0022300662,"JAN 29, 2024",LAL @ HOU,L,29,10,20,0.5,3,3,1.0,0,1,0.0,2,5,7,2,2,1,3,2,23,-10,1,Anthony Davis
22023,203076,0022300650,"JAN 27, 2024",LAL @ GSW,W,45,11,24,0.458,0,4,0.0,7,9,0.778,3,10,13,3,0,4,2,4,29,-2,1,Anthony Davis
22023,203076,0022300633,"JAN 25, 2024",LAL vs. CHI,W,36,10,18,0.556,0,1,0.0,2,5,0.4,5,6,11,6,0,1,0,1,22,13,1,Anthony Davis
22023,203076,0022300618,"JAN 23, 2024",LAL @ LAC,L,36,12,20,0.6,0,1,0.0,2,2,1.0,4,8,12,2,0,0,1,2,26,-9,1,Anthony Davis
22023,203076,0022300605,"JAN 21, 2024",LAL vs. POR,W,26,4,7,0.571,0,1,0.0,6,6,1.0,3,11,14,3,0,0,0,0,14,3,1,Anthony Davis
22023,203076,0022300591,"JAN 19, 2024",LAL vs. BKN,L,35,9,13,0.692,0,1,0.0,8,11,0.727,4,8,12,6,3,2,1,1,26,-12,1,Anthony Davis
22023,203076,0022300577,"JAN 17, 2024",LAL vs. DAL,W,33,12,17,0.706,0,0,0.0,4,5,0.8,5,7,12,9,1,1,1,2,28,21,1,Anthony Davis
22023,203076,0022300565,"JAN 15, 2024",LAL vs. OKC,W,38,9,17,0.529,0,1,0.0,9,10,0.9,3,12,15,5,2,1,2,3,27,8,1,Anthony Davis
22023,203076,0022300549,"JAN 13, 2024",LAL @ UTA,L,39,5,21,0.238,0,1,0.0,5,6,0.833,2,13,15,11,1,4,6,1,15,-12,1,Anthony Davis
22023,203076,0022300531,"JAN 11, 2024",LAL vs. PHX,L,32,6,11,0.545,0,2,0.0,1,1,1.0,0,5,5,1,1,2,3,4,13,-24,1,Anthony Davis
22023,203076,0022300516,"JAN 09, 2024",LAL vs. TOR,W,40,13,17,0.765,2,2,1.0,13,14,0.929,1,10,11,6,0,1,3,4,41,0,1,Anthony Davis
22023,203076,0022300505,"JAN 07, 2024",LAL vs. LAC,W,39,10,15,0.667,0,1,0.0,2,4,0.5,1,9,10,1,3,1,3,1,22,-4,1,Anthony Davis
